N_img,x_wp,y_wp,class
img2207,503,719,1
img2207,127,397,0
img2207,519,709,1
img2207,139,385,0
img2207,548,712,1
img2207,145,368,0
img2207,567,705,1
img2207,165,362,0
img2207,606,713,1
img2207,176,349,0
img2207,623,706,1
img2207,196,346,0
img2207,654,712,1
img2207,214,337,0
img2207,672,703,1
img2207,223,322,0
img2207,694,698,1
img2207,243,318,0
img2207,718,698,1
img2207,260,310,0
img2207,736,690,1
img2207,277,302,0
img2207,734,667,1
img2207,291,293,0
img2207,728,641,1
img2207,304,279,0
img2207,723,613,1
img2207,322,271,0
img2207,731,598,1
img2207,335,262,0
img2207,725,572,1
img2207,352,256,0
img2207,725,552,1
img2207,364,244,0
img2207,722,529,1
img2207,381,237,0
img2207,721,507,1
img2207,399,230,0
img2207,717,485,1
img2207,419,222,0
img2207,716,460,1
img2207,434,210,0
img2207,716,436,1
img2207,455,206,0
img2207,709,410,1
img2207,475,202,0
img2207,716,395,1
img2207,486,189,0
img2207,708,366,1
img2207,492,173,0
img2207,715,350,1
img2207,508,166,0
img2207,703,321,1
img2207,525,158,0
img2207,705,302,1
img2207,540,147,0
img2207,700,273,1
img2207,559,141,0
img2207,696,249,1
img2208,192,47,0
img2208,87,745,1
img2208,209,50,0
img2208,105,748,1
img2208,226,52,0
img2208,121,752,1
img2208,244,54,0
img2208,141,748,1
img2208,263,54,0
img2208,160,747,1
img2208,277,55,0
img2208,176,747,1
img2208,294,52,0
img2208,193,741,1
img2208,312,50,0
img2208,210,741,1
img2208,329,51,0
img2208,227,745,1
img2208,347,54,0
img2208,244,753,1
img2208,365,48,0
img2208,261,752,1
img2208,382,51,0
img2208,279,745,1
img2208,400,56,0
img2208,298,745,1
img2208,418,50,0
img2208,314,748,1
img2208,435,54,0
img2208,333,741,1
img2208,452,55,0
img2208,349,746,1
img2208,470,50,0
img2208,365,751,1
img2208,485,54,0
img2208,386,725,1
img2208,503,54,0
img2208,402,729,1
img2208,521,56,0
img2208,417,749,1
img2208,537,58,0
img2208,434,755,1
img2208,557,44,0
img2208,453,750,1
img2208,573,52,0
img2208,469,750,1
img2208,589,54,0
img2208,485,748,1
img2208,606,52,0
img2208,503,750,1
img2208,624,52,0
img2208,521,757,1
img2208,644,48,0
img2208,541,746,1
img2208,660,46,0
img2208,555,750,1
img2208,679,48,0
img2208,574,747,1
img2208,696,52,0
img2208,592,749,1
img2208,712,55,0
img2208,610,745,1
img2209,73,383,0
img2209,580,725,1
img2209,78,367,0
img2209,607,723,1
img2209,74,347,0
img2209,636,725,1
img2209,75,328,0
img2209,665,725,1
img2209,76,308,0
img2209,702,728,1
img2209,78,289,0
img2209,727,726,1
img2209,71,265,0
img2209,730,708,1
img2209,73,247,0
img2209,726,686,1
img2209,73,229,0
img2209,728,669,1
img2209,80,215,0
img2209,730,652,1
img2209,79,195,0
img2209,723,627,1
img2209,74,172,0
img2209,723,608,1
img2209,74,152,0
img2209,725,589,1
img2209,70,130,0
img2209,734,575,1
img2209,75,115,0
img2209,727,552,1
img2209,77,97,0
img2209,725,532,1
img2209,82,78,0
img2209,727,513,1
img2209,101,73,0
img2209,729,495,1
img2209,130,73,0
img2209,727,473,1
img2209,167,78,0
img2209,721,450,1
img2209,191,74,0
img2209,720,430,1
img2209,219,74,0
img2209,728,417,1
img2210,59,577,0
img2210,387,743,1
img2210,52,541,0
img2210,448,741,1
img2210,56,512,0
img2210,514,744,1
img2210,59,486,0
img2210,574,745,1
img2210,54,453,0
img2210,630,743,1
img2210,52,418,0
img2210,696,741,1
img2210,51,386,0
img2210,751,737,1
img2210,57,357,0
img2210,741,701,1
img2210,56,325,0
img2210,747,673,1
img2210,51,291,0
img2210,739,637,1
img2210,50,256,0
img2210,737,601,1
img2210,56,228,0
img2210,744,575,1
img2210,58,196,0
img2210,751,546,1
img2210,58,163,0
img2210,750,511,1
img2210,52,129,0
img2210,749,480,1
img2210,56,99,0
img2210,743,446,1
img2210,54,67,0
img2210,754,421,1
img2210,97,58,0
img2210,749,385,1
img2210,174,60,0
img2210,740,345,1
img2210,239,59,0
img2210,751,318,1
img2210,289,56,0
img2210,743,285,1
img2210,359,58,0
img2210,749,256,1
img2210,422,58,0
img2210,748,222,1
img2211,465,65,0
img2211,65,255,1
img2211,519,60,0
img2211,58,280,1
img2211,553,63,0
img2211,56,300,1
img2211,598,62,0
img2211,63,317,1
img2211,645,61,0
img2211,60,341,1
img2211,684,63,0
img2211,66,357,1
img2211,723,64,0
img2211,55,382,1
img2211,740,75,0
img2211,60,398,1
img2211,739,97,0
img2211,61,419,1
img2211,743,118,0
img2211,54,445,1
img2211,741,138,0
img2211,60,462,1
img2211,735,158,0
img2211,60,480,1
img2211,744,176,0
img2211,60,502,1
img2211,743,199,0
img2211,56,525,1
img2211,744,218,0
img2211,63,542,1
img2211,738,241,0
img2211,60,564,1
img2211,740,259,0
img2211,61,582,1
img2211,747,278,0
img2211,57,604,1
img2211,746,299,0
img2211,56,626,1
img2211,745,319,0
img2211,61,645,1
img2211,744,342,0
img2211,62,664,1
img2211,746,360,0
img2211,58,688,1
img2211,743,381,0
img2211,65,703,1
img2211,745,400,0
img2211,54,728,1
img2211,742,422,0
img2211,83,736,1
img2211,734,445,0
img2211,113,742,1
img2211,738,463,0
img2211,153,742,1
img2211,746,480,0
img2211,205,740,1
img2211,738,505,0
img2211,248,740,1
img2211,738,524,0
img2211,281,742,1
img2211,734,546,0
img2211,332,738,1
img2212,113,116,0
img2212,132,586,1
img2212,126,120,0
img2212,149,682,1
img2212,137,120,0
img2212,163,747,1
img2212,149,128,0
img2212,175,747,1
img2212,161,125,0
img2212,188,743,1
img2212,171,115,0
img2212,199,743,1
img2212,183,115,0
img2212,211,748,1
img2212,197,119,0
img2212,223,750,1
img2212,209,118,0
img2212,235,751,1
img2212,220,114,0
img2212,247,751,1
img2212,232,114,0
img2212,260,746,1
img2212,244,106,0
img2212,272,744,1
img2212,256,111,0
img2212,284,742,1
img2212,269,111,0
img2212,297,751,1
img2212,281,105,0
img2212,307,743,1
img2212,292,104,0
img2212,319,743,1
img2212,303,107,0
img2212,331,744,1
img2212,314,106,0
img2212,343,749,1
img2212,326,97,0
img2212,355,737,1
img2212,339,97,0
img2212,367,729,1
img2212,351,91,0
img2212,379,728,1
img2212,363,91,0
img2212,390,741,1
img2212,375,86,0
img2212,404,743,1
img2212,386,86,0
img2212,416,748,1
img2212,398,89,0
img2212,427,741,1
img2212,410,89,0
img2212,438,741,1
img2212,422,89,0
img2212,450,741,1
img2212,434,89,0
img2212,462,741,1
img2212,447,87,0
img2212,475,742,1
img2212,459,86,0
img2212,487,733,1
img2212,469,86,0
img2212,497,732,1
img2212,482,82,0
img2212,511,739,1
img2212,494,78,0
img2212,523,738,1
img2212,506,73,0
img2212,535,736,1
img2212,519,77,0
img2212,547,733,1
img2212,530,77,0
img2212,558,733,1
img2212,542,73,0
img2212,569,733,1
img2212,554,69,0
img2212,582,741,1
img2212,566,71,0
img2212,596,738,1
img2212,578,71,0
img2212,606,736,1
img2212,590,73,0
img2212,618,736,1
img2212,602,70,0
img2212,630,730,1
img2212,614,71,0
img2212,641,728,1
img2212,626,71,0
img2212,655,739,1
img2212,637,62,0
img2212,667,738,1
img2212,649,62,0
img2212,679,730,1
img2212,661,62,0
img2212,691,730,1
img2213,88,439,0
img2213,236,731,1
img2213,87,407,0
img2213,250,729,1
img2213,84,371,0
img2213,263,724,1
img2213,82,337,0
img2213,282,732,1
img2213,84,311,0
img2213,293,726,1
img2213,82,280,0
img2213,308,724,1
img2213,81,248,0
img2213,324,728,1
img2213,80,214,0
img2213,337,723,1
img2213,78,179,0
img2213,352,723,1
img2213,93,180,0
img2213,369,725,1
img2213,104,174,0
img2213,382,722,1
img2213,108,150,0
img2213,397,723,1
img2213,120,145,0
img2213,410,717,1
img2213,132,137,0
img2213,432,731,1
img2213,146,136,0
img2213,447,730,1
img2213,163,143,0
img2213,461,728,1
img2213,180,141,0
img2213,475,726,1
img2213,191,136,0
img2213,490,724,1
img2213,201,126,0
img2213,502,719,1
img2213,219,128,0
img2213,519,723,1
img2213,230,124,0
img2213,536,725,1
img2213,249,134,0
img2213,550,727,1
img2213,261,126,0
img2213,567,730,1
img2213,275,123,0
img2213,579,724,1
img2213,293,128,0
img2213,593,722,1
img2213,306,124,0
img2213,611,728,1
img2213,320,123,0
img2213,626,728,1
img2213,332,119,0
img2213,637,724,1
img2213,343,111,0
img2213,654,725,1
img2213,358,111,0
img2213,671,728,1
img2213,375,113,0
img2213,689,732,1
img2213,387,108,0
img2213,702,728,1
img2213,402,108,0
img2213,715,726,1
img2213,418,110,0
img2213,723,713,1
img2213,430,104,0
img2213,723,684,1
img2213,447,106,0
img2213,716,639,1
img2213,459,100,0
img2213,715,607,1
img2213,475,104,0
img2213,714,575,1
img2213,486,99,0
img2213,710,536,1
img2213,500,93,0
img2213,709,504,1
img2213,519,99,0
img2213,702,461,1
img2213,529,92,0
img2213,700,430,1
img2213,547,97,0
img2213,698,395,1
img2213,560,91,0
img2213,697,363,1
img2213,574,91,0
img2213,693,325,1
img2214,641,61,0
img2214,58,207,1
img2214,703,58,0
img2214,54,222,1
img2214,747,61,0
img2214,68,232,1
img2214,741,76,0
img2214,71,243,1
img2214,741,89,0
img2214,64,259,1
img2214,741,104,0
img2214,60,274,1
img2214,745,118,0
img2214,56,290,1
img2214,738,133,0
img2214,59,303,1
img2214,743,145,0
img2214,61,316,1
img2214,745,158,0
img2214,61,329,1
img2214,745,172,0
img2214,57,344,1
img2214,746,185,0
img2214,58,356,1
img2214,739,201,0
img2214,59,370,1
img2214,741,214,0
img2214,63,385,1
img2214,737,228,0
img2214,65,396,1
img2214,739,239,0
img2214,59,411,1
img2214,739,255,0
img2214,62,424,1
img2214,743,267,0
img2214,58,439,1
img2214,742,282,0
img2214,58,452,1
img2214,745,294,0
img2214,59,465,1
img2214,745,307,0
img2214,59,479,1
img2214,741,321,0
img2214,63,491,1
img2214,741,334,0
img2214,59,505,1
img2214,742,348,0
img2214,54,520,1
img2214,745,361,0
img2214,59,532,1
img2214,748,374,0
img2214,58,546,1
img2214,744,389,0
img2214,60,559,1
img2214,743,404,0
img2214,58,574,1
img2214,744,418,0
img2214,61,587,1
img2214,741,430,0
img2214,59,601,1
img2214,739,445,0
img2214,54,616,1
img2214,739,459,0
img2214,54,630,1
img2214,743,471,0
img2214,57,642,1
img2214,738,487,0
img2214,50,658,1
img2214,737,500,0
img2214,58,669,1
img2214,741,510,0
img2214,60,681,1
img2214,749,524,0
img2214,58,696,1
img2214,733,541,0
img2214,71,707,1
img2214,737,554,0
img2214,74,720,1
img2214,743,567,0
img2214,59,738,1
img2214,735,582,0
img2214,102,741,1
img2214,737,596,0
img2214,151,742,1
img2215,171,99,0
img2215,109,406,1
img2215,185,99,0
img2215,114,449,1
img2215,199,93,0
img2215,120,491,1
img2215,213,95,0
img2215,126,526,1
img2215,226,98,0
img2215,132,568,1
img2215,239,94,0
img2215,137,611,1
img2215,252,91,0
img2215,142,644,1
img2215,268,91,0
img2215,147,691,1
img2215,281,90,0
img2215,154,728,1
img2215,294,89,0
img2215,165,732,1
img2215,307,93,0
img2215,180,730,1
img2215,321,94,0
img2215,193,732,1
img2215,334,89,0
img2215,205,738,1
img2215,348,91,0
img2215,219,738,1
img2215,360,94,0
img2215,232,741,1
img2215,376,87,0
img2215,249,727,1
img2215,387,90,0
img2215,260,730,1
img2215,402,87,0
img2215,273,727,1
img2215,416,89,0
img2215,287,727,1
img2215,431,84,0
img2215,301,728,1
img2215,444,85,0
img2215,315,727,1
img2215,455,88,0
img2215,328,728,1
img2215,470,85,0
img2215,340,731,1
img2215,484,80,0
img2215,354,732,1
img2215,497,85,0
img2215,370,721,1
img2215,509,87,0
img2215,383,723,1
img2215,526,72,0
img2215,395,727,1
img2215,539,72,0
img2215,406,735,1
img2215,552,78,0
img2215,421,730,1
img2215,565,80,0
img2215,434,731,1
img2215,581,74,0
img2215,452,723,1
img2215,594,76,0
img2215,465,725,1
img2215,603,97,0
img2215,478,725,1
img2215,616,99,0
img2215,489,727,1
img2215,635,71,0
img2215,503,728,1
img2215,647,72,0
img2215,518,725,1
img2215,661,74,0
img2215,530,727,1
img2215,674,77,0
img2215,546,717,1
img2215,689,73,0
img2215,560,719,1
img2215,700,76,0
img2215,573,719,1
img2215,715,71,0
img2215,587,717,1
img2215,719,125,0
img2215,599,719,1
img2215,719,194,0
img2215,613,721,1
img2215,723,241,0
img2215,626,721,1
img2216,126,71,0
img2216,225,732,1
img2216,137,69,0
img2216,238,731,1
img2216,151,69,0
img2216,251,735,1
img2216,164,68,0
img2216,264,737,1
img2216,175,64,0
img2216,277,735,1
img2216,190,74,0
img2216,289,731,1
img2216,202,71,0
img2216,302,733,1
img2216,213,62,0
img2216,315,735,1
img2216,226,62,0
img2216,330,741,1
img2216,239,63,0
img2216,342,741,1
img2216,253,69,0
img2216,355,734,1
img2216,266,65,0
img2216,366,733,1
img2216,277,62,0
img2216,380,736,1
img2216,291,65,0
img2216,393,731,1
img2216,304,64,0
img2216,404,731,1
img2216,317,65,0
img2216,417,733,1
img2216,330,67,0
img2216,430,735,1
img2216,342,64,0
img2216,444,735,1
img2216,355,64,0
img2216,457,733,1
img2216,368,64,0
img2216,470,737,1
img2216,380,62,0
img2216,483,737,1
img2216,394,62,0
img2216,496,733,1
img2216,407,65,0
img2216,509,735,1
img2216,420,68,0
img2216,521,730,1
img2216,433,67,0
img2216,534,729,1
img2216,446,65,0
img2216,548,735,1
img2216,459,71,0
img2216,559,733,1
img2216,472,67,0
img2216,572,734,1
img2216,485,66,0
img2216,586,736,1
img2216,498,66,0
img2216,601,739,1
img2216,510,69,0
img2216,612,735,1
img2216,523,67,0
img2216,625,733,1
img2216,538,78,0
img2216,638,735,1
img2216,550,75,0
img2216,652,733,1
img2216,561,64,0
img2216,663,731,1
img2216,576,69,0
img2216,676,729,1
img2217,122,346,0
img2217,605,730,1
img2217,122,328,0
img2217,625,728,1
img2217,129,318,0
img2217,645,730,1
img2217,108,288,0
img2217,659,726,1
img2217,104,268,0
img2217,677,723,1
img2217,95,245,0
img2217,697,724,1
img2217,90,226,0
img2217,715,722,1
img2217,84,204,0
img2217,736,722,1
img2217,79,185,0
img2217,749,716,1
img2217,69,161,0
img2217,740,692,1
img2217,70,146,0
img2217,748,685,1
img2217,64,125,0
img2217,754,673,1
img2217,56,104,0
img2217,753,657,1
img2217,74,104,0
img2217,752,640,1
img2217,90,98,0
img2217,752,624,1
img2217,117,105,0
img2217,747,604,1
img2217,132,102,0
img2217,746,588,1
img2217,155,102,0
img2217,747,572,1
img2217,165,94,0
img2217,748,558,1
img2217,186,96,0
img2217,742,537,1
img2217,206,96,0
img2217,750,527,1
img2217,226,96,0
img2217,746,509,1
img2218,742,177,0
img2218,54,180,1
img2218,742,199,0
img2218,54,201,1
img2218,748,219,0
img2218,55,221,1
img2218,748,238,0
img2218,55,240,1
img2218,750,262,0
img2218,51,264,1
img2218,750,284,0
img2218,49,286,1
img2218,750,305,0
img2218,48,307,1
img2218,750,326,0
img2218,53,329,1
img2218,743,346,0
img2218,56,349,1
img2218,743,367,0
img2218,56,369,1
img2218,746,389,0
img2218,50,392,1
img2218,750,412,0
img2218,49,414,1
img2218,752,432,0
img2218,45,434,1
img2218,750,453,0
img2218,45,455,1
img2218,750,475,0
img2218,45,477,1
img2218,749,497,0
img2218,49,498,1
img2218,749,516,0
img2218,56,517,1
img2218,744,536,0
img2218,56,538,1
img2218,744,559,0
img2218,53,560,1
img2218,746,579,0
img2218,77,581,1
img2218,745,599,0
img2218,77,601,1
img2218,745,621,0
img2218,53,623,1
img2219,745,61,0
img2219,57,131,1
img2219,747,73,0
img2219,49,145,1
img2219,752,85,0
img2219,51,157,1
img2219,754,98,0
img2219,45,171,1
img2219,751,112,0
img2219,46,185,1
img2219,748,126,0
img2219,46,199,1
img2219,750,139,0
img2219,46,211,1
img2219,753,151,0
img2219,50,223,1
img2219,757,163,0
img2219,51,235,1
img2219,757,175,0
img2219,49,248,1
img2219,746,189,0
img2219,52,261,1
img2219,748,203,0
img2219,54,273,1
img2219,747,215,0
img2219,43,288,1
img2219,748,229,0
img2219,47,301,1
img2219,750,243,0
img2219,48,315,1
img2219,747,255,0
img2219,49,327,1
img2219,747,267,0
img2219,49,339,1
img2219,756,279,0
img2219,43,352,1
img2219,754,292,0
img2219,40,365,1
img2219,754,305,0
img2219,45,378,1
img2219,745,321,0
img2219,47,392,1
img2219,747,333,0
img2219,46,405,1
img2219,748,345,0
img2219,47,416,1
img2219,754,356,0
img2219,47,430,1
img2219,752,370,0
img2219,49,442,1
img2219,748,384,0
img2219,48,455,1
img2219,750,396,0
img2219,47,470,1
img2219,752,408,0
img2219,47,482,1
img2219,749,422,0
img2219,46,494,1
img2219,749,434,0
img2219,53,507,1
img2219,753,447,0
img2219,55,520,1
img2219,753,460,0
img2219,46,534,1
img2219,752,475,0
img2219,47,548,1
img2219,749,488,0
img2219,46,560,1
img2219,752,500,0
img2219,46,572,1
img2219,754,513,0
img2219,47,585,1
img2219,749,526,0
img2219,45,598,1
img2219,749,538,0
img2219,45,611,1
img2219,750,552,0
img2219,50,624,1
img2219,750,565,0
img2219,50,638,1
img2219,754,578,0
img2219,45,652,1
img2219,744,592,0
img2219,49,664,1
img2219,747,603,0
img2219,49,676,1
img2219,756,616,0
img2219,43,690,1
img2219,757,630,0
img2219,47,704,1
img2219,752,643,0
img2219,65,714,1
img2219,750,655,0
img2219,68,726,1
img2219,751,668,0
img2219,47,742,1
img2220,702,118,0
img2220,59,231,1
img2220,702,131,0
img2220,57,244,1
img2220,702,146,0
img2220,49,260,1
img2220,700,160,0
img2220,55,274,1
img2220,704,174,0
img2220,57,287,1
img2220,694,188,0
img2220,73,297,1
img2220,696,201,0
img2220,74,310,1
img2220,709,212,0
img2220,52,327,1
img2220,709,225,0
img2220,56,339,1
img2220,715,239,0
img2220,58,354,1
img2220,708,252,0
img2220,59,368,1
img2220,708,266,0
img2220,62,378,1
img2220,711,278,0
img2220,57,393,1
img2220,711,291,0
img2220,57,407,1
img2220,714,305,0
img2220,62,420,1
img2220,716,319,0
img2220,63,433,1
img2220,715,332,0
img2220,57,447,1
img2220,719,344,0
img2220,58,460,1
img2220,720,358,0
img2220,60,473,1
img2220,720,371,0
img2220,55,489,1
img2220,721,385,0
img2220,60,501,1
img2220,723,399,0
img2220,62,514,1
img2220,727,411,0
img2220,78,524,1
img2220,732,424,0
img2220,80,538,1
img2220,726,438,0
img2220,74,552,1
img2220,725,451,0
img2220,76,564,1
img2220,726,463,0
img2220,67,581,1
img2220,735,477,0
img2220,63,594,1
img2220,734,491,0
img2220,66,608,1
img2220,727,505,0
img2220,63,622,1
img2220,729,518,0
img2220,69,634,1
img2220,730,532,0
img2220,63,649,1
img2220,733,543,0
img2220,60,663,1
img2220,737,555,0
img2220,61,675,1
img2220,739,569,0
img2220,63,689,1
img2221,706,90,0
img2221,62,225,1
img2221,737,96,0
img2221,65,236,1
img2221,741,107,0
img2221,66,249,1
img2221,736,122,0
img2221,67,264,1
img2221,736,136,0
img2221,66,278,1
img2221,731,151,0
img2221,65,291,1
img2221,709,169,0
img2221,66,304,1
img2221,712,181,0
img2221,63,319,1
img2221,739,189,0
img2221,65,331,1
img2221,734,204,0
img2221,60,346,1
img2221,736,215,0
img2221,64,359,1
img2221,733,230,0
img2221,71,371,1
img2221,735,244,0
img2221,74,382,1
img2221,737,257,0
img2221,67,397,1
img2221,733,270,0
img2221,69,409,1
img2221,731,285,0
img2221,64,424,1
img2221,731,298,0
img2221,66,439,1
img2221,733,310,0
img2221,66,452,1
img2221,736,323,0
img2221,67,465,1
img2221,734,337,0
img2221,64,481,1
img2221,734,350,0
img2221,66,492,1
img2221,731,365,0
img2221,70,505,1
img2221,731,378,0
img2221,71,517,1
img2221,732,391,0
img2221,66,531,1
img2221,734,404,0
img2221,67,544,1
img2221,736,418,0
img2221,69,557,1
img2221,736,431,0
img2221,71,571,1
img2221,738,443,0
img2221,67,585,1
img2221,744,454,0
img2221,69,596,1
img2221,742,468,0
img2221,64,611,1
img2221,733,484,0
img2221,65,625,1
img2221,733,498,0
img2221,66,638,1
img2221,733,511,0
img2221,67,652,1
img2221,734,524,0
img2221,71,664,1
img2221,717,541,0
img2221,67,678,1
img2221,721,554,0
img2221,63,693,1
img2221,734,565,0
img2221,69,705,1
img2221,738,577,0
img2221,73,717,1
img2222,179,53,0
img2222,51,197,1
img2222,201,55,0
img2222,46,231,1
img2222,229,51,0
img2222,55,249,1
img2222,243,61,0
img2222,49,280,1
img2222,274,49,0
img2222,51,302,1
img2222,293,58,0
img2222,47,337,1
img2222,322,55,0
img2222,51,362,1
img2222,351,49,0
img2222,53,387,1
img2222,372,53,0
img2222,53,413,1
img2222,396,53,0
img2222,49,448,1
img2222,424,52,0
img2222,50,477,1
img2222,454,47,0
img2222,54,502,1
img2222,478,49,0
img2222,51,534,1
img2222,501,49,0
img2222,47,566,1
img2222,522,51,0
img2222,55,580,1
img2222,550,49,0
img2222,53,612,1
img2222,569,55,0
img2222,57,636,1
img2222,598,49,0
img2222,51,670,1
img2222,620,53,0
img2222,53,696,1
img2222,650,50,0
img2222,51,728,1
img2222,675,49,0
img2222,59,746,1
img2222,700,47,0
img2222,78,753,1
img2222,726,45,0
img2222,109,746,1
img2222,743,51,0
img2222,128,750,1
img2222,748,73,0
img2222,155,748,1
img2222,750,100,0
img2222,177,751,1
img2222,752,125,0
img2222,205,746,1
img2222,750,157,0
img2222,233,744,1
img2222,750,188,0
img2222,259,744,1
img2222,748,217,0
img2222,276,751,1
img2222,754,236,0
img2222,302,748,1
img2222,744,276,0
img2222,324,752,1
img2222,756,290,0
img2222,352,748,1
img2222,748,326,0
img2222,372,752,1
img2222,748,356,0
img2222,405,745,1
img2222,746,388,0
img2222,426,752,1
img2222,750,411,0
img2222,452,749,1
img2222,745,445,0
img2222,483,742,1
img2222,753,464,0
img2222,498,752,1
img2222,754,488,0
img2222,522,751,1
img2222,754,515,0
img2222,545,752,1
img2222,750,548,0
img2222,566,756,1
img2222,746,580,0
img2222,598,748,1
img2222,747,607,0
img2222,620,751,1
img2223,724,159,0
img2223,88,218,1
img2223,696,174,0
img2223,88,229,1
img2223,696,186,0
img2223,83,242,1
img2223,716,197,0
img2223,83,254,1
img2223,718,208,0
img2223,80,265,1
img2223,720,218,0
img2223,82,277,1
img2223,721,231,0
img2223,83,290,1
img2223,721,244,0
img2223,90,301,1
img2223,721,254,0
img2223,92,312,1
img2223,718,267,0
img2223,84,325,1
img2223,720,278,0
img2223,87,336,1
img2223,721,289,0
img2223,88,346,1
img2223,723,300,0
img2223,90,358,1
img2223,712,314,0
img2223,77,372,1
img2223,714,325,0
img2223,78,382,1
img2223,698,339,0
img2223,85,394,1
img2223,700,350,0
img2223,85,406,1
img2223,718,359,0
img2223,83,418,1
img2223,718,371,0
img2223,85,428,1
img2223,721,382,0
img2223,84,440,1
img2223,715,394,0
img2223,85,452,1
img2223,710,407,0
img2223,101,462,1
img2223,712,419,0
img2223,101,473,1
img2223,714,429,0
img2223,81,487,1
img2223,716,441,0
img2223,87,500,1
img2223,723,453,0
img2223,90,510,1
img2223,720,465,0
img2223,81,523,1
img2223,721,477,0
img2223,84,535,1
img2223,720,489,0
img2223,85,546,1
img2223,716,501,0
img2223,87,557,1
img2223,717,513,0
img2223,87,570,1
img2223,719,523,0
img2223,87,581,1
img2223,716,535,0
img2223,83,593,1
img2223,717,546,0
img2223,85,604,1
img2223,719,559,0
img2223,85,617,1
img2223,714,571,0
img2223,78,629,1
img2223,715,583,0
img2223,80,640,1
img2224,461,66,0
img2224,47,182,1
img2224,610,60,0
img2224,46,219,1
img2224,713,64,0
img2224,54,249,1
img2224,738,91,0
img2224,56,282,1
img2224,741,125,0
img2224,62,314,1
img2224,748,154,0
img2224,54,350,1
img2224,744,190,0
img2224,60,381,1
img2224,734,225,0
img2224,52,418,1
img2224,742,253,0
img2224,60,445,1
img2224,746,288,0
img2224,60,479,1
img2224,744,321,0
img2224,59,514,1
img2224,746,353,0
img2224,58,546,1
img2224,748,386,0
img2224,57,581,1
img2224,748,421,0
img2224,56,615,1
img2224,743,454,0
img2224,61,646,1
img2224,751,482,0
img2224,52,678,1
img2224,754,513,0
img2224,56,707,1
img2224,742,553,0
img2224,103,733,1
img2224,752,589,0
img2224,223,738,1
img2224,740,624,0
img2224,332,738,1
img2225,111,161,0
img2225,82,200,1
img2225,130,163,0
img2225,84,224,1
img2225,160,154,0
img2225,80,257,1
img2225,179,150,0
img2225,83,275,1
img2225,198,152,0
img2225,87,294,1
img2225,226,141,0
img2225,85,323,1
img2225,240,148,0
img2225,91,341,1
img2225,270,137,0
img2225,86,373,1
img2225,285,141,0
img2225,91,393,1
img2225,306,137,0
img2225,97,408,1
img2225,332,129,0
img2225,93,437,1
img2225,362,119,0
img2225,104,452,1
img2225,383,117,0
img2225,115,461,1
img2225,406,112,0
img2225,99,509,1
img2225,426,113,0
img2225,100,533,1
img2225,451,104,0
img2225,97,561,1
img2225,470,104,0
img2225,106,573,1
img2225,496,100,0
img2225,106,604,1
img2225,523,89,0
img2225,106,629,1
img2225,540,91,0
img2225,111,643,1
img2225,564,87,0
img2225,111,675,1
img2225,590,78,0
img2225,111,700,1
img2225,607,82,0
img2225,111,724,1
img2225,627,84,0
img2225,133,721,1
img2225,631,105,0
img2225,156,717,1
img2225,633,126,0
img2225,178,712,1
img2225,638,146,0
img2225,196,717,1
img2225,641,170,0
img2225,218,715,1
img2225,647,185,0
img2225,236,713,1
img2225,642,216,0
img2225,261,707,1
img2225,643,240,0
img2225,278,710,1
img2225,653,250,0
img2225,301,704,1
img2225,654,275,0
img2225,323,704,1
img2225,659,294,0
img2225,340,706,1
img2225,668,308,0
img2225,365,700,1
img2225,665,340,0
img2225,380,708,1
img2225,669,358,0
img2225,404,700,1
img2225,677,374,0
img2225,435,685,1
img2225,675,402,0
img2225,446,696,1
img2225,684,417,0
img2225,469,695,1
img2225,689,437,0
img2225,492,693,1
img2225,688,465,0
img2225,510,694,1
img2225,695,479,0
img2225,531,691,1
img2225,693,507,0
img2225,555,685,1
img2225,701,521,0
img2225,571,689,1
img2225,702,546,0
img2225,592,688,1
img2225,706,567,0
img2225,619,679,1
img2225,705,596,0
img2225,640,679,1
img2225,713,610,0
img2225,661,678,1
img2226,79,262,0
img2226,271,734,1
img2226,81,225,0
img2226,287,731,1
img2226,83,190,0
img2226,305,734,1
img2226,83,153,0
img2226,323,739,1
img2226,83,118,0
img2226,331,728,1
img2226,96,112,0
img2226,344,723,1
img2226,93,66,0
img2226,364,735,1
img2226,109,64,0
img2226,381,733,1
img2226,126,67,0
img2226,395,729,1
img2226,143,73,0
img2226,413,735,1
img2226,158,70,0
img2226,427,730,1
img2226,173,70,0
img2226,444,737,1
img2226,185,66,0
img2226,455,733,1
img2226,202,66,0
img2226,472,732,1
img2226,218,64,0
img2226,491,735,1
img2226,236,67,0
img2226,504,732,1
img2226,251,69,0
img2226,523,739,1
img2226,266,69,0
img2226,539,737,1
img2226,281,69,0
img2226,551,732,1
img2226,296,66,0
img2226,570,739,1
img2226,312,66,0
img2226,584,733,1
img2226,327,69,0
img2226,595,728,1
img2226,343,71,0
img2226,611,732,1
img2226,358,66,0
img2226,629,732,1
img2226,376,66,0
img2226,648,736,1
img2226,389,65,0
img2226,660,730,1
img2226,406,69,0
img2226,672,725,1
img2226,423,73,0
img2226,693,736,1
img2226,436,73,0
img2226,705,732,1
img2226,455,77,0
img2226,715,714,1
img2226,470,72,0
img2226,720,686,1
img2226,484,71,0
img2226,722,658,1
img2226,502,76,0
img2226,718,609,1
img2226,516,70,0
