N_img,x_wp,y_wp,class
img2134,718,363,0
img2134,144,554,1
img2134,724,376,0
img2134,150,567,1
img2134,729,390,0
img2134,137,587,1
img2134,715,411,0
img2134,140,600,1
img2134,718,423,0
img2134,145,614,1
img2134,742,432,0
img2134,150,627,1
img2134,746,447,0
img2134,154,641,1
img2134,746,460,0
img2134,158,654,1
img2134,747,476,0
img2134,161,668,1
img2134,747,491,0
img2134,167,682,1
img2134,745,508,0
img2134,171,697,1
img2134,748,521,0
img2134,177,711,1
img2134,746,537,0
img2134,182,722,1
img2134,748,552,0
img2134,198,732,1
img2134,746,567,0
img2134,219,742,1
img2134,748,583,0
img2134,277,738,1
img2134,748,597,0
img2134,307,742,1
img2134,746,613,0
img2134,352,744,1
img2134,745,629,0
img2134,402,742,1
img2134,747,644,0
img2134,448,743,1
img2135,179,278,0
img2135,269,517,1
img2135,203,261,0
img2135,312,548,1
img2135,229,238,0
img2135,356,575,1
img2135,255,215,0
img2135,405,612,1
img2135,277,199,0
img2135,444,639,1
img2135,303,180,0
img2135,488,667,1
img2135,326,156,0
img2135,533,701,1
img2135,351,140,0
img2135,573,725,1
img2135,375,121,0
img2135,596,708,1
img2135,397,103,0
img2135,610,663,1
img2135,423,84,0
img2135,624,616,1
img2135,446,61,0
img2135,640,571,1
img2135,483,77,0
img2135,644,504,1
img2135,519,101,0
img2135,667,488,1
img2135,564,136,0
img2135,681,442,1
img2135,607,162,0
img2135,697,395,1
img2135,646,189,0
img2135,711,355,1
img2136,175,87,0
img2136,105,222,1
img2136,208,107,0
img2136,121,275,1
img2136,245,126,0
img2136,137,332,1
img2136,279,139,0
img2136,151,386,1
img2136,314,158,0
img2136,168,437,1
img2136,345,175,0
img2136,179,496,1
img2136,374,189,0
img2136,204,519,1
img2136,408,206,0
img2136,238,536,1
img2136,439,224,0
img2136,270,553,1
img2136,475,244,0
img2136,306,572,1
img2137,488,133,0
img2137,178,398,1
img2137,498,147,0
img2137,186,413,1
img2137,510,161,0
img2137,195,428,1
img2137,508,192,0
img2137,206,446,1
img2137,522,205,0
img2137,217,462,1
img2137,545,203,0
img2137,226,477,1
img2137,558,216,0
img2137,235,492,1
img2137,569,230,0
img2137,244,508,1
img2137,579,244,0
img2137,253,524,1
img2137,592,258,0
img2137,262,541,1
img2137,603,272,0
img2137,272,555,1
img2137,615,284,0
img2137,281,570,1
img2137,627,299,0
img2137,292,587,1
img2137,639,312,0
img2137,301,603,1
img2137,651,325,0
img2137,309,617,1
img2137,661,341,0
img2137,317,635,1
img2137,672,353,0
img2137,327,650,1
img2137,684,367,0
img2137,337,664,1
img2137,696,381,0
img2137,347,680,1
img2137,708,394,0
img2137,357,695,1
img2137,720,408,0
img2137,365,710,1
img2137,725,429,0
img2137,375,727,1
img2138,716,102,0
img2138,109,134,1
img2138,729,124,0
img2138,124,156,1
img2138,725,152,0
img2138,145,183,1
img2138,717,177,0
img2138,157,206,1
img2138,706,202,0
img2138,171,228,1
img2138,696,227,0
img2138,186,253,1
img2138,685,255,0
img2138,209,279,1
img2138,674,281,0
img2138,220,305,1
img2138,665,306,0
img2138,240,328,1
img2138,656,328,0
img2138,251,351,1
img2138,645,355,0
img2138,272,374,1
img2138,637,378,0
img2138,281,397,1
img2139,215,617,0
img2139,547,716,1
img2139,221,602,0
img2139,552,701,1
img2139,224,588,0
img2139,555,687,1
img2139,227,576,0
img2139,558,674,1
img2139,231,562,0
img2139,562,661,1
img2139,238,549,0
img2139,566,648,1
img2139,239,534,0
img2139,572,634,1
img2139,245,520,0
img2139,576,620,1
img2139,248,509,0
img2139,580,606,1
img2139,253,495,0
img2139,583,592,1
img2139,257,481,0
img2139,587,579,1
img2139,261,469,0
img2139,589,566,1
img2139,264,455,0
img2139,594,553,1
img2139,267,441,0
img2139,599,539,1
img2139,271,427,0
img2139,603,526,1
img2139,285,415,0
img2139,606,512,1
img2139,310,403,0
img2139,610,499,1
img2139,311,389,0
img2139,614,486,1
img2139,305,374,0
img2139,619,472,1
img2139,305,361,0
img2139,624,459,1
img2139,295,347,0
img2139,628,446,1
img2139,301,334,0
img2139,631,433,1
img2139,303,321,0
img2139,636,419,1
img2139,308,307,0
img2139,640,405,1
img2139,313,294,0
img2139,644,393,1
img2139,317,281,0
img2139,647,379,1
img2139,320,265,0
img2139,652,365,1
img2139,323,252,0
img2139,654,351,1
img2139,329,239,0
img2139,658,337,1
img2139,333,225,0
img2139,652,317,1
img2139,338,211,0
img2139,658,305,1
img2139,341,198,0
img2139,672,297,1
img2139,346,185,0
img2139,677,283,1
img2139,347,171,0
img2139,679,269,1
img2139,352,159,0
img2139,684,257,1
img2139,355,146,0
img2139,688,244,1
img2139,361,132,0
img2139,691,230,1
img2139,363,119,0
img2139,695,217,1
img2140,628,67,0
img2140,99,122,1
img2140,619,85,0
img2140,100,135,1
img2140,627,95,0
img2140,101,150,1
img2140,634,109,0
img2140,104,166,1
img2140,634,124,0
img2140,106,181,1
img2140,638,138,0
img2140,109,194,1
img2140,638,154,0
img2140,109,209,1
img2140,639,170,0
img2140,111,225,1
img2140,641,182,0
img2140,111,239,1
img2140,641,196,0
img2140,113,253,1
img2140,643,212,0
img2140,115,267,1
img2140,647,225,0
img2140,115,281,1
img2140,647,241,0
img2140,118,297,1
img2140,650,255,0
img2140,118,312,1
img2140,651,269,0
img2140,120,326,1
img2140,650,285,0
img2140,122,340,1
img2140,653,298,0
img2140,125,353,1
img2140,653,316,0
img2140,125,369,1
img2140,657,329,0
img2140,127,385,1
img2140,657,345,0
img2140,129,401,1
img2140,661,361,0
img2140,132,417,1
img2140,663,375,0
img2140,132,430,1
img2140,664,388,0
img2140,134,444,1
img2140,667,403,0
img2140,135,458,1
img2140,666,418,0
img2140,137,474,1
img2140,669,431,0
img2140,138,488,1
img2140,669,448,0
img2140,140,503,1
img2140,670,466,0
img2140,144,520,1
img2140,673,479,0
img2140,144,535,1
img2140,677,492,0
img2140,146,549,1
img2140,675,507,0
img2140,148,563,1
img2140,677,523,0
img2140,148,578,1
img2140,678,539,0
img2140,150,594,1
img2140,681,551,0
img2140,150,607,1
img2140,665,576,0
img2140,151,622,1
img2140,671,589,0
img2140,156,638,1
img2140,685,598,0
img2140,158,653,1
img2140,689,610,0
img2140,158,667,1
img2140,689,626,0
img2140,158,681,1
img2140,692,639,0
img2140,161,695,1
img2140,692,655,0
img2140,162,709,1
img2140,696,669,0
img2140,164,724,1
img2140,695,685,0
img2140,166,740,1
img2141,255,447,0
img2141,264,549,1
img2141,294,422,0
img2141,305,551,1
img2141,336,399,0
img2141,349,555,1
img2141,380,370,0
img2141,391,558,1
img2141,414,347,0
img2141,428,560,1
img2141,449,328,0
img2141,462,566,1
img2141,487,304,0
img2141,501,568,1
img2141,527,282,0
img2141,541,563,1
img2141,560,318,0
img2141,575,560,1
img2141,596,386,0
img2141,610,550,1
img2141,639,460,0
img2141,648,543,1
img2142,360,96,0
img2142,105,316,1
img2142,375,109,0
img2142,78,363,1
img2142,395,123,0
img2142,94,379,1
img2142,409,135,0
img2142,105,393,1
img2142,424,149,0
img2142,117,409,1
img2142,440,162,0
img2142,130,425,1
img2142,454,174,0
img2142,143,438,1
img2142,471,185,0
img2142,155,454,1
img2142,486,200,0
img2142,171,468,1
img2142,502,214,0
img2142,183,485,1
img2142,521,227,0
img2142,196,502,1
img2142,536,239,0
img2142,210,515,1
img2142,550,251,0
img2142,222,530,1
img2142,566,263,0
img2142,234,546,1
img2142,582,279,0
img2142,249,562,1
img2142,599,290,0
img2142,261,578,1
img2142,613,304,0
img2142,275,593,1
img2142,631,317,0
img2142,288,609,1
img2142,647,331,0
img2142,302,625,1
img2142,662,344,0
img2142,314,639,1
img2142,675,355,0
img2142,325,653,1
img2142,693,366,0
img2142,338,668,1
img2142,710,382,0
img2142,352,685,1
img2142,726,394,0
img2142,367,700,1
img2142,741,405,0
img2142,379,715,1
img2143,523,136,0
img2143,63,379,1
img2143,530,155,0
img2143,71,396,1
img2143,539,174,0
img2143,80,416,1
img2143,547,195,0
img2143,89,436,1
img2143,554,213,0
img2143,97,455,1
img2143,562,232,0
img2143,104,473,1
img2143,568,250,0
img2143,112,491,1
img2143,575,270,0
img2143,120,509,1
img2143,584,290,0
img2143,128,530,1
img2143,591,311,0
img2143,136,550,1
img2143,597,328,0
img2143,144,567,1
img2143,605,349,0
img2143,153,587,1
img2143,612,367,0
img2143,162,604,1
img2143,620,386,0
img2143,188,611,1
img2143,630,405,0
img2143,198,630,1
img2143,638,426,0
img2143,188,663,1
img2143,643,445,0
img2143,196,680,1
img2143,649,462,0
img2143,204,698,1
img2143,657,486,0
img2143,213,719,1
img2143,665,505,0
img2143,221,739,1
img2143,673,523,0
img2143,268,737,1
img2143,680,541,0
img2143,309,737,1
img2143,687,560,0
img2143,359,731,1
img2144,372,282,0
img2144,319,431,1
img2144,393,284,0
img2144,339,440,1
img2144,417,284,0
img2144,359,450,1
img2144,436,284,0
img2144,376,462,1
img2144,456,284,0
img2144,391,471,1
img2144,480,292,0
img2144,411,479,1
img2144,498,309,0
img2144,430,485,1
img2144,513,319,0
img2144,445,483,1
img2144,528,335,0
img2144,463,512,1
img2144,545,350,0
img2144,483,522,1
img2144,560,365,0
img2144,500,533,1
img2144,578,380,0
img2144,518,545,1
img2144,595,395,0
img2144,536,553,1
img2144,613,410,0
img2144,556,566,1
img2144,628,422,0
img2144,572,576,1
img2144,644,438,0
img2144,590,584,1
img2144,660,455,0
img2144,609,594,1
img2144,677,467,0
img2144,627,605,1
img2145,202,192,0
img2145,141,356,1
img2145,241,175,0
img2145,157,401,1
img2145,278,166,0
img2145,176,435,1
img2145,317,148,0
img2145,204,447,1
img2145,351,137,0
img2145,230,458,1
img2145,391,124,0
img2145,261,470,1
img2145,431,105,0
img2145,291,479,1
img2145,458,113,0
img2145,319,489,1
img2145,490,124,0
img2145,349,501,1
img2145,518,135,0
img2145,377,511,1
img2145,544,155,0
img2145,405,523,1
img2145,565,201,0
img2145,438,535,1
img2145,586,245,0
img2145,470,547,1
img2145,603,274,0
img2145,497,555,1
img2145,620,321,0
img2145,523,566,1
img2145,641,352,0
img2145,553,579,1
img2145,657,403,0
img2145,584,587,1
img2145,679,444,0
img2145,628,576,1
img2146,129,327,0
img2146,123,600,1
img2146,154,330,0
img2146,149,607,1
img2146,185,328,0
img2146,178,617,1
img2146,210,328,0
img2146,203,626,1
img2146,239,331,0
img2146,231,633,1
img2146,266,331,0
img2146,260,644,1
img2146,293,331,0
img2146,285,646,1
img2146,318,333,0
img2146,310,648,1
img2146,344,335,0
img2146,338,648,1
img2146,372,335,0
img2146,365,650,1
img2146,398,336,0
img2146,392,650,1
img2146,426,335,0
img2146,420,652,1
img2146,452,337,0
img2146,445,653,1
img2146,478,339,0
img2146,469,644,1
img2146,505,339,0
img2146,497,652,1
img2146,532,341,0
img2146,525,656,1
img2146,553,347,0
img2146,552,656,1
img2146,569,359,0
img2146,577,656,1
img2147,307,310,0
img2147,171,666,1
img2147,330,318,0
img2147,195,674,1
img2147,355,326,0
img2147,220,679,1
img2147,382,334,0
img2147,248,687,1
img2147,404,345,0
img2147,271,693,1
img2147,427,351,0
img2147,294,699,1
img2147,448,363,0
img2147,318,706,1
img2147,474,373,0
img2147,343,709,1
img2147,499,380,0
img2147,369,720,1
img2147,521,391,0
img2147,397,721,1
img2148,208,56,0
img2148,125,223,1
img2148,223,59,0
img2148,137,233,1
img2148,238,58,0
img2148,148,241,1
img2148,252,59,0
img2148,158,250,1
img2148,268,59,0
img2148,170,260,1
img2148,283,61,0
img2148,180,270,1
img2148,295,71,0
img2148,191,278,1
img2148,306,73,0
img2148,203,286,1
img2148,320,82,0
img2148,231,281,1
img2148,331,88,0
img2148,241,291,1
img2148,343,91,0
img2148,232,316,1
img2148,356,100,0
img2148,244,325,1
img2148,368,107,0
img2148,254,332,1
img2148,380,110,0
img2148,265,342,1
img2148,393,115,0
img2148,275,352,1
img2148,405,124,0
img2148,287,360,1
img2148,416,127,0
img2148,298,369,1
img2148,430,137,0
img2148,308,380,1
img2148,441,144,0
img2148,320,386,1
img2148,453,146,0
img2148,329,395,1
img2148,466,154,0
img2148,341,406,1
img2148,479,158,0
img2148,351,416,1
img2148,491,167,0
img2148,362,426,1
img2148,499,200,0
img2148,372,435,1
img2148,511,203,0
img2148,383,443,1
img2148,527,182,0
img2148,394,453,1
img2148,540,191,0
img2148,405,462,1
img2148,552,195,0
img2148,416,472,1
img2148,565,201,0
img2148,426,480,1
img2148,576,207,0
img2148,437,488,1
img2148,588,213,0
img2148,447,497,1
img2148,601,219,0
img2148,458,508,1
img2148,613,225,0
img2148,469,517,1
img2148,625,231,0
img2148,480,526,1
img2148,638,235,0
img2148,509,515,1
img2148,652,243,0
img2148,518,524,1
img2148,663,248,0
img2148,513,553,1
img2148,676,254,0
img2148,523,562,1
img2148,688,261,0
img2148,534,571,1
img2148,699,267,0
img2148,544,580,1
img2149,153,144,0
img2149,73,526,1
img2149,198,148,0
img2149,103,655,1
img2149,241,161,0
img2149,148,665,1
img2149,285,168,0
img2149,192,673,1
img2149,330,173,0
img2149,235,679,1
img2149,370,185,0
img2149,278,688,1
img2149,414,191,0
img2149,320,696,1
img2149,456,196,0
img2149,361,708,1
img2149,502,208,0
img2149,408,712,1
img2149,549,213,0
img2149,454,721,1
img2149,588,224,0
img2149,496,730,1
img2149,634,231,0
img2149,543,732,1
img2149,677,239,0
img2149,586,729,1
img2149,702,326,0
img2149,634,731,1
img2150,299,659,0
img2150,441,664,1
img2150,289,647,0
img2150,454,653,1
img2150,278,633,0
img2150,461,641,1
img2150,265,620,0
img2150,468,628,1
img2150,254,607,0
img2150,477,616,1
img2150,241,594,0
img2150,485,604,1
img2150,230,583,0
img2150,494,593,1
img2150,221,569,0
img2150,503,581,1
img2150,210,556,0
img2150,512,568,1
img2150,197,542,0
img2150,522,556,1
img2150,186,529,0
img2150,530,544,1
img2150,174,517,0
img2150,539,532,1
img2150,166,505,0
img2150,546,521,1
img2150,153,492,0
img2150,556,509,1
img2150,142,479,0
img2150,565,496,1
img2150,129,466,0
img2150,574,486,1
img2150,121,455,0
img2150,583,474,1
img2150,110,441,0
img2150,593,462,1
img2150,98,430,0
img2150,602,451,1
img2150,89,418,0
img2150,610,438,1
img2150,78,404,0
img2150,619,426,1
img2150,79,391,0
img2150,623,413,1
img2150,96,379,0
img2150,623,401,1
img2150,129,368,0
img2150,640,389,1
img2150,131,356,0
img2150,635,376,1
img2150,144,344,0
img2150,631,364,1
img2150,160,332,0
img2150,626,352,1
img2150,175,321,0
img2150,619,339,1
img2150,189,309,0
img2150,614,327,1
img2150,208,296,0
img2150,609,313,1
img2150,222,284,0
img2150,602,302,1
img2150,237,274,0
img2150,599,289,1
img2150,251,263,0
img2150,593,277,1
img2150,265,252,0
img2150,588,265,1
img2150,282,240,0
img2150,584,252,1
img2150,298,228,0
img2150,576,240,1
img2150,314,216,0
img2150,569,226,1
img2150,331,205,0
img2150,567,215,1
img2150,346,191,0
img2150,561,201,1
img2150,360,180,0
img2150,556,188,1
img2150,375,170,0
img2150,551,177,1
img2150,390,158,0
img2150,542,164,1
img2150,406,147,0
img2150,537,151,1
img2150,422,134,0
img2150,534,138,1
img2151,181,54,0
img2151,171,747,1
img2151,232,54,0
img2151,221,741,1
img2151,280,55,0
img2151,269,745,1
img2151,327,55,0
img2151,318,745,1
img2151,379,55,0
img2151,370,740,1
img2151,427,55,0
img2151,418,744,1
img2151,477,55,0
img2151,466,745,1
img2151,530,55,0
img2151,520,741,1
img2151,581,54,0
img2151,570,746,1
img2151,627,54,0
img2151,616,739,1
img2152,248,305,0
img2152,605,652,1
img2152,257,294,0
img2152,614,642,1
img2152,266,284,0
img2152,623,633,1
img2152,277,277,0
img2152,631,623,1
img2152,286,269,0
img2152,637,610,1
img2152,295,259,0
img2152,643,598,1
img2152,303,248,0
img2152,647,585,1
img2152,313,238,0
img2152,654,572,1
img2152,321,229,0
img2152,659,559,1
img2152,330,220,0
img2152,664,546,1
img2152,340,211,0
img2152,669,533,1
img2152,349,201,0
img2152,677,520,1
img2152,358,192,0
img2152,680,507,1
img2152,367,183,0
img2152,683,491,1
img2152,376,174,0
img2152,690,480,1
img2153,382,194,0
img2153,87,456,1
img2153,395,204,0
img2153,96,468,1
img2153,385,235,0
img2153,107,479,1
img2153,395,247,0
img2153,117,491,1
img2153,426,239,0
img2153,128,505,1
img2153,438,253,0
img2153,141,517,1
img2153,448,264,0
img2153,149,530,1
img2153,442,294,0
img2153,161,540,1
img2153,455,304,0
img2153,170,554,1
img2153,481,300,0
img2153,182,566,1
img2153,493,314,0
img2153,194,579,1
img2153,503,326,0
img2153,204,592,1
img2153,513,338,0
img2153,214,603,1
img2153,525,351,0
img2153,226,615,1
img2153,537,363,0
img2153,237,627,1
img2153,546,373,0
img2153,248,638,1
img2153,556,387,0
img2153,259,651,1
img2153,568,401,0
img2153,271,664,1
img2153,578,412,0
img2153,281,676,1
img2153,590,422,0
img2153,292,688,1
img2153,601,435,0
img2153,303,700,1
img2153,611,448,0
img2153,314,713,1
img2153,622,460,0
img2153,326,725,1
img2154,207,538,0
img2154,310,595,1
img2154,223,511,0
img2154,330,571,1
img2154,239,483,0
img2154,352,545,1
img2154,249,458,0
img2154,370,522,1
img2154,262,434,0
img2154,387,501,1
img2154,279,407,0
img2154,408,476,1
img2154,290,381,0
img2154,428,453,1
img2154,305,355,0
img2154,447,429,1
img2154,316,330,0
img2154,466,407,1
img2154,334,303,0
img2154,486,382,1
img2154,346,274,0
img2154,508,357,1
img2155,159,634,0
img2155,302,718,1
img2155,174,579,0
img2155,390,705,1
img2155,189,526,0
img2155,480,695,1
img2155,209,475,0
img2155,553,674,1
img2155,224,416,0
img2155,642,659,1
img2155,264,373,0
img2155,650,602,1
img2155,285,332,0
img2155,658,554,1
img2155,266,268,0
img2155,661,499,1
img2155,282,213,0
img2155,668,438,1
img2155,351,180,0
img2155,671,369,1
img2155,418,148,0
img2155,681,305,1
img2155,477,120,0
img2155,689,247,1
img2155,545,94,0
img2155,694,185,1
img2156,387,104,0
img2156,68,460,1
img2156,403,116,0
img2156,85,474,1
img2156,420,131,0
img2156,104,487,1
img2156,435,143,0
img2156,120,498,1
img2156,449,155,0
img2156,134,507,1
img2156,464,168,0
img2156,152,518,1
img2156,479,182,0
img2156,168,529,1
img2156,495,193,0
img2156,194,528,1
img2156,509,207,0
img2156,210,540,1
img2156,523,218,0
img2156,218,562,1
img2156,542,233,0
img2156,236,577,1
img2156,555,248,0
img2156,255,588,1
img2156,571,260,0
img2156,272,596,1
img2156,586,271,0
img2156,285,608,1
img2156,602,283,0
img2156,302,619,1
img2156,616,297,0
img2156,319,629,1
img2156,631,307,0
img2156,335,641,1
img2156,645,323,0
img2156,351,652,1
img2156,662,337,0
img2156,369,666,1
img2156,679,347,0
img2156,387,675,1
img2156,693,360,0
img2156,401,687,1
img2156,707,373,0
img2156,418,699,1
img2156,722,387,0
img2156,434,709,1
img2157,371,80,0
img2157,65,222,1
img2157,456,72,0
img2157,63,258,1
img2157,517,78,0
img2157,64,293,1
img2157,602,76,0
img2157,67,331,1
img2157,679,76,0
img2157,68,368,1
img2157,735,84,0
img2157,64,406,1
img2157,736,114,0
img2157,65,437,1
img2157,733,150,0
img2157,68,469,1
img2157,733,190,0
img2157,76,505,1
img2157,736,222,0
img2157,87,536,1
img2157,733,257,0
img2157,64,577,1
img2157,732,295,0
img2157,66,613,1
img2157,732,334,0
img2157,68,652,1
img2157,736,367,0
img2157,65,689,1
img2157,733,404,0
img2157,66,724,1
img2157,736,441,0
img2157,131,733,1
img2157,733,475,0
img2157,203,731,1
img2157,733,509,0
img2157,279,731,1
img2157,734,549,0
img2157,367,730,1
img2157,737,580,0
img2157,422,735,1
img2158,63,428,0
img2158,156,701,1
img2158,64,375,0
img2158,174,695,1
img2158,63,317,0
img2158,187,672,1
img2158,61,259,0
img2158,207,668,1
img2158,76,244,0
img2158,226,678,1
img2158,91,236,0
img2158,243,673,1
img2158,102,216,0
img2158,261,666,1
img2158,120,209,0
img2158,279,658,1
img2158,136,202,0
img2158,296,652,1
img2158,156,199,0
img2158,314,645,1
img2158,173,191,0
img2158,332,639,1
img2158,189,186,0
img2158,348,633,1
img2158,207,179,0
img2158,366,626,1
img2158,222,172,0
img2158,383,622,1
img2158,240,166,0
img2158,399,614,1
img2158,259,163,0
img2158,416,608,1
img2158,275,154,0
img2158,434,604,1
img2158,290,149,0
img2158,450,598,1
img2158,309,144,0
img2158,468,593,1
img2158,325,137,0
img2158,484,585,1
img2158,343,133,0
img2158,500,579,1
img2158,360,125,0
img2158,519,574,1
img2158,377,119,0
img2158,536,567,1
img2158,397,112,0
img2158,555,561,1
img2158,414,104,0
img2158,573,554,1
img2158,430,99,0
img2158,589,548,1
img2158,446,93,0
img2158,605,542,1
img2158,465,87,0
img2158,625,535,1
img2158,481,81,0
img2158,640,531,1
img2158,500,79,0
img2158,657,525,1
img2158,515,69,0
img2158,674,517,1
img2158,532,63,0
img2158,691,511,1
img2158,550,56,0
img2158,709,505,1
img2158,568,56,0
img2158,725,500,1
img2158,591,60,0
img2158,740,484,1
img2158,608,56,0
img2158,743,433,1
img2158,629,58,0
img2158,742,374,1
img2159,76,364,0
img2159,178,645,1
img2159,84,332,0
img2159,195,641,1
img2159,90,293,0
img2159,214,639,1
img2159,96,259,0
img2159,231,637,1
img2159,103,225,0
img2159,248,634,1
img2159,118,205,0
img2159,269,631,1
img2159,138,202,0
img2159,289,629,1
img2159,157,200,0
img2159,307,626,1
img2159,175,197,0
img2159,322,618,1
img2159,191,195,0
img2159,341,621,1
img2159,211,194,0
img2159,360,617,1
img2159,231,191,0
img2159,379,614,1
img2159,249,188,0
img2159,398,611,1
img2159,266,186,0
img2159,416,609,1
img2159,283,185,0
img2159,432,607,1
img2159,303,182,0
img2159,452,605,1
img2159,323,179,0
img2159,472,603,1
img2159,342,177,0
img2159,491,600,1
img2159,359,175,0
img2159,508,597,1
img2159,376,173,0
img2159,525,594,1
img2159,395,170,0
img2159,543,592,1
img2159,414,167,0
img2159,563,589,1
img2159,432,165,0
img2159,580,587,1
img2159,451,163,0
img2159,599,584,1
img2159,470,161,0
img2159,618,582,1
img2159,487,158,0
img2159,635,581,1
img2159,506,156,0
img2159,655,578,1
img2159,526,154,0
img2159,674,574,1
img2159,543,151,0
img2159,687,557,1
img2159,563,149,0
img2159,695,528,1
img2159,581,147,0
img2159,702,493,1
img2159,599,144,0
img2159,710,460,1
img2159,619,142,0
img2159,717,422,1
img2160,286,587,0
img2160,562,622,1
img2160,272,568,0
img2160,569,606,1
img2160,261,551,0
img2160,574,590,1
img2160,251,531,0
img2160,580,572,1
img2160,236,511,0
img2160,588,554,1
img2160,233,493,0
img2160,596,539,1
img2160,236,476,0
img2160,602,522,1
img2160,239,458,0
img2160,608,503,1
img2160,239,439,0
img2160,594,479,1
img2160,239,422,0
img2160,599,464,1
img2160,242,405,0
img2160,627,452,1
img2160,243,387,0
img2160,634,435,1
img2160,245,370,0
img2160,641,419,1
img2160,246,353,0
img2160,622,397,1
img2160,248,335,0
img2160,624,379,1
img2160,251,317,0
img2160,661,368,1
img2160,286,299,0
img2160,667,350,1
img2160,286,281,0
img2160,673,333,1
img2160,256,262,0
img2160,682,315,1
img2160,258,246,0
img2160,688,298,1
img2160,260,229,0
img2160,693,281,1
img2160,260,211,0
img2160,695,264,1
img2160,263,194,0
img2160,706,250,1
img2160,263,176,0
img2160,712,232,1
img2160,267,156,0
img2160,720,212,1
img2160,267,138,0
img2160,725,195,1
img2160,269,121,0
img2160,734,179,1
img2160,270,103,0
img2160,742,162,1
img2161,80,559,0
img2161,253,738,1
img2161,62,505,0
img2161,283,735,1
img2161,76,483,0
img2161,310,730,1
img2161,84,460,0
img2161,342,729,1
img2161,100,442,0
img2161,365,722,1
img2161,111,418,0
img2161,401,722,1
img2161,122,397,0
img2161,426,716,1
img2161,131,373,0
img2161,456,714,1
img2161,146,354,0
img2161,484,710,1
img2161,163,334,0
img2161,515,704,1
img2161,180,320,0
img2161,544,700,1
img2161,182,287,0
img2161,572,694,1
img2161,194,264,0
img2161,602,691,1
img2161,206,243,0
img2161,632,688,1
img2161,218,222,0
img2161,647,672,1
img2161,231,199,0
img2161,690,680,1
img2161,243,176,0
img2161,725,682,1
img2161,254,157,0
img2161,688,611,1
img2161,269,137,0
img2161,611,497,1
img2162,571,181,0
img2162,130,295,1
img2162,574,197,0
img2162,134,311,1
img2162,577,209,0
img2162,137,325,1
img2162,582,223,0
img2162,142,337,1
img2162,586,238,0
img2162,145,353,1
img2162,588,252,0
img2162,147,367,1
img2162,594,266,0
img2162,151,381,1
img2162,596,280,0
img2162,155,395,1
img2162,601,295,0
img2162,157,410,1
img2162,603,309,0
img2162,163,424,1
img2162,608,324,0
img2162,167,438,1
img2162,613,337,0
img2162,170,451,1
img2162,615,351,0
img2162,173,464,1
img2162,618,365,0
img2162,176,480,1
img2162,623,380,0
img2162,181,494,1
img2162,625,395,0
img2162,184,509,1
img2162,630,409,0
img2162,189,522,1
img2162,634,423,0
img2162,193,536,1
img2162,636,436,0
img2162,196,551,1
img2162,641,451,0
img2162,199,566,1
img2162,644,466,0
img2162,202,581,1
img2162,649,480,0
img2162,207,595,1
img2162,651,494,0
img2162,210,608,1
img2162,654,508,0
img2162,214,622,1
img2163,177,636,0
img2163,227,702,1
img2163,191,621,0
img2163,265,715,1
img2163,208,608,0
img2163,297,719,1
img2163,223,595,0
img2163,316,712,1
img2163,237,582,0
img2163,335,705,1
img2163,252,568,0
img2163,357,700,1
img2163,269,554,0
img2163,377,692,1
img2163,285,539,0
img2163,401,686,1
img2163,300,526,0
img2163,421,680,1
img2163,316,512,0
img2163,440,670,1
img2163,331,498,0
img2163,462,666,1
img2163,347,484,0
img2163,482,657,1
img2163,363,470,0
img2163,506,652,1
img2163,377,457,0
img2163,523,644,1
img2163,394,442,0
img2163,545,635,1
img2163,411,428,0
img2163,570,628,1
img2163,423,415,0
img2163,588,622,1
img2163,438,403,0
img2163,606,614,1
img2163,454,389,0
img2163,628,608,1
img2163,470,374,0
img2163,652,602,1
img2163,488,359,0
img2163,676,595,1
img2163,504,345,0
img2163,681,569,1
img2163,518,332,0
img2163,674,530,1
img2163,534,317,0
img2163,666,482,1
img2163,551,303,0
img2163,662,444,1
img2163,566,289,0
img2163,656,405,1
img2164,59,465,0
img2164,207,656,1
img2164,59,443,0
img2164,217,645,1
img2164,62,423,0
img2164,227,635,1
img2164,63,399,0
img2164,232,615,1
img2164,64,377,0
img2164,244,608,1
img2164,65,353,0
img2164,256,602,1
img2164,65,331,0
img2164,265,590,1
img2164,65,310,0
img2164,274,580,1
img2164,65,287,0
img2164,284,568,1
img2164,67,265,0
img2164,294,557,1
img2164,69,244,0
img2164,304,546,1
img2164,68,219,0
img2164,314,537,1
img2164,69,197,0
img2164,324,527,1
img2164,71,174,0
img2164,333,514,1
img2164,71,150,0
img2164,344,505,1
img2164,71,130,0
img2164,353,493,1
img2164,73,109,0
img2164,358,475,1
img2164,72,85,0
img2164,369,467,1
img2164,75,63,0
img2164,382,460,1
img2164,85,51,0
img2164,393,449,1
img2164,104,51,0
img2164,402,438,1
img2164,121,51,0
img2164,412,428,1
img2164,140,51,0
img2164,421,416,1
img2164,157,49,0
img2164,432,406,1
img2164,176,51,0
img2164,440,395,1
img2164,193,53,0
img2164,450,384,1
img2164,212,52,0
img2164,461,373,1
img2164,229,52,0
img2164,470,363,1
img2165,285,569,0
img2165,442,618,1
img2165,273,545,0
img2165,459,604,1
img2165,267,527,0
img2165,471,593,1
img2165,261,511,0
img2165,482,583,1
img2165,253,492,0
img2165,495,570,1
img2165,244,472,0
img2165,506,557,1
