N_img,x_wp,y_wp,class
img71,532,34,0
img71,550,99,1
img71,512,38,0
img71,627,464,1
img71,492,42,0
img71,647,619,1
img71,472,40,0
img71,630,628,1
img71,455,42,0
img71,612,632,1
img71,436,44,0
img71,594,646,1
img71,413,45,0
img71,578,654,1
img71,392,44,0
img71,560,662,1
img71,372,45,0
img71,540,667,1
img71,354,46,0
img71,524,674,1
img71,338,48,0
img71,508,680,1
img71,318,48,0
img71,490,690,1
img71,299,52,0
img71,471,699,1
img71,282,59,0
img71,456,706,1
img71,266,68,0
img71,440,711,1
img71,250,74,0
img71,424,720,1
img71,233,78,0
img71,406,730,1
img71,214,86,0
img71,390,740,1
img71,196,92,0
img71,374,748,1
img71,178,97,0
img71,356,754,1
img71,158,106,0
img71,341,766,1
img71,266,570,0
img71,322,776,1
img72,424,31,0
img72,38,445,1
img72,443,44,0
img72,54,462,1
img72,462,60,0
img72,72,479,1
img72,482,78,0
img72,92,495,1
img72,498,94,0
img72,112,506,1
img72,514,108,0
img72,129,522,1
img72,532,122,0
img72,144,539,1
img72,549,136,0
img72,162,554,1
img72,568,146,0
img72,180,569,1
img72,584,163,0
img72,198,583,1
img72,604,180,0
img72,218,598,1
img72,622,195,0
img72,235,614,1
img72,640,208,0
img72,239,642,1
img72,656,226,0
img72,259,654,1
img72,674,240,0
img72,276,668,1
img72,690,255,0
img72,292,682,1
img72,706,268,0
img72,308,694,1
img72,722,282,0
img72,324,711,1
img72,740,297,0
img72,338,727,1
img72,758,312,0
img72,354,740,1
img72,636,474,0
img72,368,754,1
img72,641,496,0
img72,382,770,1
img72,652,512,0
img72,494,686,1
img73,669,33,0
img73,706,41,1
img73,614,38,0
img73,725,62,1
img73,544,42,0
img73,740,84,1
img73,475,47,0
img73,762,108,1
img73,403,51,0
img73,772,133,1
img73,326,53,0
img73,765,154,1
img73,242,54,0
img73,754,174,1
img73,158,54,0
img73,740,192,1
img73,76,56,0
img73,730,211,1
img73,60,74,0
img73,721,230,1
img73,53,95,0
img73,712,247,1
img73,52,117,0
img73,697,266,1
img73,50,138,0
img73,688,285,1
img73,58,158,0
img73,679,304,1
img73,56,176,0
img73,669,324,1
img73,54,196,0
img73,655,341,1
img73,60,218,0
img73,649,358,1
img73,63,239,0
img73,638,376,1
img73,64,260,0
img73,633,395,1
img73,64,280,0
img73,618,412,1
img73,66,300,0
img73,610,430,1
img73,64,318,0
img73,596,448,1
img73,65,338,0
img73,587,466,1
img73,68,361,0
img73,580,484,1
img73,70,380,0
img73,568,500,1
img73,68,398,0
img73,561,518,1
img73,70,418,0
img73,550,536,1
img73,73,439,0
img73,544,552,1
img73,70,458,0
img73,527,567,1
img73,72,476,0
img73,520,584,1
img73,74,496,0
img73,512,602,1
img73,76,516,0
img73,506,618,1
img73,74,532,0
img73,496,631,1
img73,76,553,0
img73,484,648,1
img73,74,572,0
img73,477,666,1
img73,78,590,0
img73,470,684,1
img73,80,608,0
img73,462,700,1
img73,81,626,0
img73,455,716,1
img73,80,644,0
img73,444,731,1
img73,82,664,0
img73,434,746,1
img73,78,680,0
img73,428,764,1
img73,80,698,0
img73,412,779,1
img74,688,52,0
img74,781,230,1
img74,674,62,0
img74,778,250,1
img74,663,70,0
img74,772,262,1
img74,649,80,0
img74,765,279,1
img74,634,90,0
img74,758,296,1
img74,622,98,0
img74,752,312,1
img74,607,107,0
img74,745,326,1
img74,592,117,0
img74,740,343,1
img74,580,124,0
img74,730,357,1
img74,566,134,0
img74,721,375,1
img74,550,144,0
img74,709,388,1
img74,536,156,0
img74,692,397,1
img74,522,168,0
img74,680,410,1
img74,508,177,0
img74,666,422,1
img74,495,183,0
img74,656,438,1
img74,482,192,0
img74,644,444,1
img74,458,190,0
img74,632,450,1
img74,443,198,0
img74,619,458,1
img74,430,208,0
img74,608,472,1
img74,411,212,0
img74,595,482,1
img74,397,220,0
img74,584,492,1
img74,382,228,0
img74,568,502,1
img74,364,236,0
img74,554,515,1
img74,350,246,0
img74,542,526,1
img74,334,254,0
img74,528,538,1
img74,319,264,0
img74,514,548,1
img74,303,272,0
img74,500,558,1
img74,288,282,0
img74,484,569,1
img74,276,290,0
img74,472,583,1
img74,260,296,0
img74,457,594,1
img74,244,306,0
img74,442,605,1
img74,226,315,0
img74,431,617,1
img74,210,324,0
img74,418,631,1
img74,194,336,0
img74,402,642,1
img74,178,346,0
img74,387,654,1
img74,162,353,0
img74,372,664,1
img74,146,362,0
img74,357,676,1
img74,128,370,0
img74,341,689,1
img74,114,380,0
img74,326,702,1
img74,98,391,0
img74,310,714,1
img74,79,401,0
img74,294,728,1
img74,62,411,0
img74,274,732,1
img74,44,421,0
img74,253,735,1
img74,26,430,0
img74,236,746,1
img75,228,636,0
img75,481,756,1
img75,194,595,0
img75,526,754,1
img75,157,553,0
img75,562,746,1
img75,122,511,0
img75,597,735,1
img75,103,472,0
img75,617,716,1
img75,74,434,0
img75,634,700,1
img75,52,400,0
img75,652,684,1
img75,71,384,0
img75,672,668,1
img75,99,374,0
img75,697,653,1
img75,124,359,0
img75,701,629,1
img75,150,344,0
img75,668,587,1
img75,168,328,0
img75,662,558,1
img75,200,317,0
img75,672,536,1
img75,222,300,0
img75,691,518,1
img75,252,286,0
img75,713,502,1
img75,271,270,0
img75,734,484,1
img75,304,256,0
img75,724,452,1
img75,325,239,0
img75,712,418,1
img75,344,220,0
img75,704,388,1
img75,374,206,0
img75,700,360,1
img75,390,185,0
img75,688,326,1
img75,408,166,0
img75,669,290,1
img75,434,150,0
img75,665,260,1
img75,452,130,0
img75,656,226,1
img75,480,118,0
img75,646,194,1
img75,502,98,0
img75,634,159,1
img75,520,79,0
img75,621,125,1
img75,553,68,0
img75,610,92,1
img75,570,46,0
img75,612,64,1
img76,80,320,0
img76,712,136,1
img76,82,340,0
img76,711,156,1
img76,85,360,0
img76,713,175,1
img76,90,378,0
img76,717,192,1
img76,93,398,0
img76,716,213,1
img76,97,417,0
img76,714,234,1
img76,99,436,0
img76,718,252,1
img76,103,456,0
img76,719,273,1
img76,108,476,0
img76,722,292,1
img76,111,494,0
img76,722,313,1
img76,114,512,0
img76,726,334,1
img76,116,534,0
img76,730,353,1
img76,119,554,0
img76,733,372,1
img76,124,572,0
img76,735,392,1
img76,130,592,0
img76,734,412,1
img76,134,612,0
img76,735,432,1
img76,136,632,0
img76,735,453,1
img76,140,652,0
img76,738,473,1
img77,76,248,0
img77,631,161,1
img77,76,260,0
img77,634,174,1
img77,78,274,0
img77,637,188,1
img77,81,288,0
img77,640,200,1
img77,84,300,0
img77,643,214,1
img77,86,314,0
img77,645,226,1
img77,89,327,0
img77,647,239,1
img77,92,340,0
img77,646,253,1
img77,93,354,0
img77,648,266,1
img77,96,367,0
img77,648,280,1
img77,100,380,0
img77,636,295,1
img77,102,394,0
img77,638,308,1
img77,101,408,0
img77,658,320,1
img77,103,420,0
img77,657,333,1
img77,105,434,0
img77,658,346,1
img77,108,448,0
img77,661,360,1
img77,109,462,0
img77,663,373,1
img77,111,476,0
img77,666,386,1
img77,113,490,0
img77,669,400,1
img77,116,502,0
img77,670,414,1
img77,118,516,0
img77,672,427,1
img77,120,530,0
img77,673,440,1
img77,121,544,0
img77,675,454,1
img77,122,557,0
img77,674,466,1
img77,126,570,0
img77,676,480,1
img77,129,582,0
img77,678,493,1
img77,132,596,0
img77,680,506,1
img77,136,610,0
img77,684,519,1
img77,139,624,0
img77,684,534,1
img77,154,634,0
img77,684,548,1
img77,154,648,0
img77,686,560,1
img78,66,176,0
img78,628,91,1
img78,66,190,0
img78,636,106,1
img78,68,206,0
img78,640,120,1
img78,70,223,0
img78,644,136,1
img78,74,240,0
img78,650,151,1
img78,78,255,0
img78,654,164,1
img78,81,270,0
img78,660,180,1
img78,81,286,0
img78,664,197,1
img78,83,301,0
img78,663,214,1
img78,83,316,0
img78,663,228,1
img78,84,332,0
img78,666,242,1
img78,86,349,0
img78,672,257,1
img78,91,364,0
img78,673,273,1
img78,94,380,0
img78,672,289,1
img78,96,394,0
img78,674,305,1
img78,100,408,0
img78,676,320,1
img78,104,424,0
img78,680,334,1
img78,106,440,0
img78,684,350,1
img78,106,456,0
img78,686,366,1
img78,109,472,0
img78,686,382,1
img78,114,488,0
img78,688,396,1
img78,114,504,0
img78,692,412,1
img78,108,520,0
img78,695,428,1
img78,112,536,0
img78,696,442,1
img78,116,552,0
img78,698,458,1
img78,120,568,0
img78,701,474,1
img78,122,584,0
img78,704,490,1
img78,124,598,0
img78,706,505,1
img78,124,614,0
img78,708,522,1
img78,127,630,0
img78,710,537,1
img78,130,645,0
img78,714,553,1
img78,132,660,0
img78,716,568,1
img78,132,676,0
img78,718,584,1
img78,134,693,0
img78,718,599,1
img78,135,709,0
img78,713,616,1
img78,135,724,0
img78,716,631,1
img78,138,740,0
img78,726,645,1
img79,274,630,0
img79,141,210,1
img79,292,629,0
img79,158,205,1
img79,306,625,0
img79,174,199,1
img79,321,614,0
img79,191,200,1
img79,337,609,0
img79,208,196,1
img79,358,622,0
img79,224,194,1
img79,376,618,0
img79,240,190,1
img79,392,608,0
img79,257,188,1
img79,408,604,0
img79,272,184,1
img79,423,597,0
img79,291,184,1
img79,438,591,0
img79,308,180,1
img79,455,586,0
img79,326,181,1
img79,470,582,0
img79,341,178,1
img79,486,578,0
img79,359,174,1
img79,502,568,0
img79,376,174,1
img79,518,564,0
img79,392,170,1
img79,533,556,0
img79,408,171,1
img79,550,552,0
img79,423,167,1
img79,564,546,0
img79,440,164,1
img79,580,543,0
img79,456,162,1
img79,596,539,0
img79,474,162,1
img79,612,534,0
img79,490,159,1
img79,628,527,0
img79,508,159,1
img79,642,522,0
img79,524,160,1
img79,658,518,0
img79,539,155,1
img79,674,513,0
img79,556,153,1
img79,690,508,0
img79,572,150,1
img79,706,506,0
img79,588,146,1
img79,722,504,0
img79,603,142,1
img80,134,65,0
img80,128,695,1
img80,146,68,0
img80,140,701,1
img80,158,71,0
img80,152,703,1
img80,171,74,0
img80,164,705,1
img80,183,74,0
img80,176,701,1
img80,195,72,0
img80,188,701,1
img80,207,74,0
img80,200,701,1
img80,219,74,0
img80,212,698,1
img80,231,73,0
img80,224,698,1
img80,244,75,0
img80,236,696,1
img80,256,75,0
img80,249,695,1
img80,268,75,0
img80,261,693,1
img80,280,75,0
img80,273,692,1
img80,292,78,0
img80,284,690,1
img80,304,78,0
img80,296,690,1
img80,316,77,0
img80,309,688,1
img80,328,78,0
img80,321,686,1
img80,341,78,0
img80,333,686,1
img80,353,79,0
img80,345,685,1
img80,364,79,0
img80,358,683,1
img80,377,83,0
img80,371,682,1
img80,390,83,0
img80,383,682,1
img80,402,78,0
img80,396,684,1
img80,414,76,0
img80,408,685,1
img80,426,76,0
img80,419,685,1
img80,438,77,0
img80,432,683,1
img80,450,78,0
img80,444,683,1
img80,463,79,0
img80,454,685,1
img80,474,81,0
img80,466,684,1
img80,486,81,0
img80,478,684,1
img80,500,81,0
img80,490,682,1
img80,511,82,0
img80,502,682,1
img80,523,82,0
img80,513,683,1
img80,536,84,0
img80,525,683,1
img80,550,84,0
img80,536,683,1
img80,562,84,0
img80,548,682,1
img80,574,84,0
img80,562,682,1
img80,586,85,0
img80,575,685,1
img80,596,87,0
img80,587,686,1
img80,608,87,0
img80,598,685,1
img80,620,86,0
img80,612,682,1
img81,84,65,0
img81,96,723,1
img81,94,64,0
img81,108,723,1
img81,104,64,0
img81,118,723,1
img81,115,65,0
img81,128,723,1
img81,126,65,0
img81,138,722,1
img81,135,65,0
img81,148,720,1
img81,145,65,0
img81,158,720,1
img81,156,65,0
img81,168,722,1
img81,168,65,0
img81,178,722,1
img81,177,64,0
img81,188,722,1
img81,188,64,0
img81,198,722,1
img81,198,64,0
img81,209,723,1
img81,208,65,0
img81,218,723,1
img81,219,66,0
img81,228,720,1
img81,229,66,0
img81,239,720,1
img81,239,66,0
img81,249,720,1
img81,250,65,0
img81,258,716,1
img81,262,65,0
img81,268,716,1
img81,272,65,0
img81,279,721,1
img81,281,66,0
img81,289,721,1
img81,292,66,0
img81,299,722,1
img81,302,65,0
img81,308,723,1
img81,313,64,0
img81,318,725,1
img81,324,66,0
img81,330,725,1
img81,334,66,0
img81,340,725,1
img81,346,67,0
img81,352,725,1
img81,356,69,0
img81,362,726,1
img81,367,70,0
img81,370,721,1
img81,377,74,0
img81,380,721,1
img81,388,76,0
img81,391,726,1
img81,398,78,0
img81,402,723,1
img81,409,79,0
img81,414,723,1
img81,420,144,0
img81,423,725,1
img81,430,143,0
img81,434,721,1
img81,440,142,0
img81,444,721,1
img81,450,140,0
img81,452,722,1
img82,69,99,0
img82,82,685,1
img82,79,101,0
img82,92,685,1
img82,88,103,0
img82,100,687,1
img82,98,104,0
img82,109,685,1
img82,108,107,0
img82,118,685,1
img82,116,107,0
img82,126,683,1
img82,124,105,0
img82,136,683,1
img82,134,107,0
img82,145,684,1
img82,142,109,0
img82,154,684,1
img82,152,111,0
img82,162,684,1
img82,162,112,0
img82,172,687,1
img82,172,112,0
img82,182,689,1
img82,182,113,0
img82,191,689,1
img82,191,116,0
img82,200,688,1
img82,200,121,0
img82,209,688,1
img82,210,121,0
img82,220,690,1
img82,220,121,0
img82,229,690,1
img82,230,122,0
img82,238,694,1
img82,238,122,0
img82,248,694,1
img82,248,124,0
img82,258,694,1
img82,258,124,0
img82,266,696,1
img82,268,126,0
img82,275,696,1
img82,277,128,0
img82,283,696,1
img82,286,132,0
img82,292,700,1
img82,294,133,0
img82,301,702,1
img82,304,136,0
img82,309,705,1
img82,313,137,0
img82,318,708,1
img82,322,138,0
img82,328,709,1
img82,331,138,0
img82,336,709,1
img82,340,139,0
img82,344,712,1
img82,350,139,0
img82,356,712,1
img82,359,139,0
img82,364,712,1
img82,368,139,0
img82,373,713,1
img83,244,122,0
img83,82,590,1
img83,254,120,0
img83,94,588,1
img83,266,118,0
img83,104,590,1
img83,278,119,0
img83,116,590,1
img83,290,117,0
img83,126,592,1
img83,301,118,0
img83,136,594,1
img83,311,121,0
img83,146,598,1
img83,322,123,0
img83,156,600,1
img83,332,124,0
img83,167,604,1
img83,343,125,0
img83,176,608,1
img83,352,126,0
img83,187,608,1
img83,362,128,0
img83,196,612,1
img83,372,131,0
img83,206,616,1
img83,384,134,0
img83,216,620,1
img83,394,137,0
img83,226,622,1
img83,404,138,0
img83,235,625,1
img83,414,142,0
img83,244,630,1
img83,426,144,0
img83,253,634,1
img83,434,147,0
img83,264,636,1
img83,443,150,0
img83,272,637,1
img83,453,152,0
img83,282,640,1
img83,463,154,0
img83,292,644,1
img83,473,158,0
img83,302,646,1
img83,484,160,0
img83,311,649,1
img83,493,163,0
img83,320,651,1
img83,504,164,0
img83,331,653,1
img83,515,166,0
img83,341,654,1
img83,526,168,0
img83,352,654,1
img83,536,170,0
img83,361,657,1
img83,544,173,0
img83,370,661,1
img83,554,176,0
img83,379,668,1
img83,563,177,0
img83,387,672,1
img83,574,179,0
img83,396,676,1
img83,583,184,0
img83,407,679,1
img83,592,186,0
img83,418,681,1
img83,604,187,0
img83,427,683,1
img83,616,188,0
img83,436,684,1
img83,624,192,0
img83,446,687,1
img83,634,193,0
img83,455,692,1
img83,646,195,0
img83,464,694,1
img83,656,198,0
img83,474,697,1
img83,664,201,0
img83,482,704,1
img83,674,204,0
img83,493,706,1
img83,683,206,0
img83,502,708,1
img83,694,208,0
img83,512,713,1
img84,347,54,0
img84,88,609,1
img84,356,64,0
img84,98,612,1
img84,363,74,0
img84,110,618,1
img84,371,81,0
img84,122,619,1
img84,379,90,0
img84,130,622,1
img84,386,100,0
img84,140,627,1
img84,394,110,0
img84,150,631,1
img84,402,120,0
img84,161,632,1
img84,411,128,0
img84,171,636,1
img84,418,137,0
img84,180,641,1
img84,425,146,0
img84,189,647,1
img84,433,156,0
img84,201,648,1
img84,441,166,0
img84,211,652,1
img84,448,177,0
img84,221,656,1
img84,456,184,0
img84,232,661,1
img84,463,194,0
img84,242,666,1
img84,473,200,0
img84,252,670,1
img84,482,211,0
img84,261,675,1
img84,491,220,0
img84,274,677,1
img84,499,228,0
img84,282,682,1
img84,507,236,0
img84,292,684,1
img84,516,244,0
img84,303,687,1
img84,526,251,0
img84,312,693,1
img84,532,258,0
img84,322,696,1
img84,539,266,0
img84,332,696,1
img84,548,270,0
img84,341,702,1
img84,557,276,0
img84,353,706,1
img84,567,282,0
img84,362,712,1
img84,577,288,0
img84,373,714,1
img84,586,294,0
img84,382,719,1
img84,596,299,0
img84,393,722,1
img84,604,306,0
img84,402,726,1
img84,614,311,0
img84,412,730,1
img84,626,316,0
img84,424,735,1
img84,637,320,0
img84,433,738,1
img84,644,325,0
img84,442,740,1
img84,654,330,0
img84,454,742,1
img84,664,334,0
img84,462,746,1
img84,674,339,0
img84,472,751,1
img84,682,346,0
img84,484,754,1
img84,691,351,0
img84,495,754,1
img84,702,354,0
img84,506,754,1
img84,712,359,0
img84,514,758,1
img84,722,364,0
img84,527,757,1
img85,100,193,0
img85,125,586,1
img85,112,192,0
img85,140,614,1
img85,122,183,0
img85,156,672,1
img85,133,181,0
img85,168,675,1
img85,146,181,0
img85,178,675,1
img85,156,176,0
img85,189,673,1
img85,166,176,0
img85,200,673,1
img85,178,173,0
img85,212,675,1
img85,189,170,0
img85,223,673,1
img85,201,168,0
img85,235,673,1
img85,213,165,0
img85,247,673,1
img85,224,163,0
img85,258,673,1
img85,234,160,0
img85,270,671,1
img85,246,159,0
img85,282,666,1
img85,258,155,0
img85,293,666,1
img85,270,152,0
img85,302,621,1
img85,282,151,0
img85,312,587,1
img85,292,151,0
img85,324,582,1
img85,304,150,0
img85,334,582,1
img85,316,144,0
img85,344,583,1
img85,326,142,0
img85,358,617,1
img85,336,137,0
img85,374,658,1
img85,348,135,0
img85,387,658,1
img85,361,134,0
img85,398,656,1
img85,372,129,0
img85,410,656,1
img85,382,129,0
img85,420,657,1
img85,394,127,0
img85,431,657,1
img85,404,124,0
img85,442,653,1
img85,416,124,0
img85,453,653,1
img85,427,123,0
img85,464,653,1
img85,438,123,0
img85,476,653,1
img85,450,118,0
img85,488,652,1
img85,461,116,0
img85,499,650,1
img85,472,116,0
img85,511,647,1
img85,483,111,0
img85,522,643,1
img85,494,111,0
img85,532,628,1
img86,108,667,0
img86,88,377,1
img86,120,667,0
img86,100,377,1
img86,131,665,0
img86,94,143,1
img86,142,664,0
img86,106,143,1
img86,154,663,0
img86,118,143,1
img86,166,662,0
img86,128,142,1
img86,180,662,0
img86,139,142,1
img86,192,660,0
img86,152,141,1
img86,202,659,0
img86,164,139,1
img86,213,658,0
img86,176,139,1
img86,226,658,0
img86,188,139,1
img86,238,659,0
img86,200,139,1
img86,250,656,0
img86,212,138,1
img86,261,654,0
img86,223,136,1
img86,272,653,0
img86,234,132,1
img86,285,653,0
img86,246,129,1
img86,298,653,0
img86,258,131,1
img86,309,653,0
img86,270,131,1
img86,320,653,0
img86,282,130,1
img86,332,653,0
img86,295,128,1
img86,344,651,0
img86,306,128,1
img86,356,651,0
img86,318,124,1
img86,368,649,0
img86,330,123,1
img86,378,647,0
img86,344,123,1
img86,392,649,0
img86,356,123,1
img86,404,647,0
img86,368,128,1
img86,416,647,0
img86,380,126,1
img86,428,648,0
img86,392,124,1
img86,439,647,0
img86,404,124,1
img86,452,647,0
img86,416,124,1
img86,464,646,0
img86,428,123,1
img86,475,646,0
img86,440,123,1
img86,488,644,0
img86,452,121,1
img86,500,640,0
img86,461,119,1
img86,512,639,0
img86,472,116,1
img86,524,638,0
img86,484,115,1
img86,536,638,0
img86,498,133,1
img86,548,638,0
img86,512,142,1
img86,560,643,0
img86,525,157,1
img86,572,642,0
img86,538,166,1
img87,164,626,0
img87,146,374,1
img87,174,629,0
img87,154,372,1
img87,182,629,0
img87,138,46,1
img87,192,631,0
img87,148,46,1
img87,201,630,0
img87,157,46,1
img87,210,633,0
img87,166,47,1
img87,220,638,0
img87,175,47,1
img87,228,640,0
img87,184,48,1
img87,237,639,0
img87,194,48,1
img87,246,644,0
img87,203,48,1
img87,256,645,0
img87,213,48,1
img87,264,647,0
img87,222,47,1
img87,274,647,0
img87,230,48,1
img87,283,649,0
img87,240,50,1
img87,292,649,0
img87,249,50,1
img87,302,655,0
img87,258,47,1
img87,312,657,0
img87,267,46,1
img87,320,657,0
img87,277,47,1
img87,330,658,0
img87,286,47,1
img87,338,658,0
img87,296,48,1
img87,348,664,0
img87,304,48,1
img87,358,664,0
img87,314,48,1
img87,366,667,0
img87,322,48,1
img87,376,668,0
img87,331,48,1
img87,385,668,0
img87,340,47,1
img87,394,671,0
img87,350,47,1
img87,403,673,0
img87,360,47,1
img87,412,676,0
img87,370,57,1
img87,421,678,0
img87,380,57,1
img87,430,681,0
img87,388,49,1
img87,439,683,0
img87,397,49,1
img87,448,684,0
img87,406,50,1
img87,458,687,0
img87,416,50,1
img87,466,688,0
img87,425,50,1
img87,476,689,0
img87,434,52,1
img87,484,688,0
img87,444,52,1
img87,495,694,0
img87,454,51,1
img87,504,696,0
img87,462,51,1
img87,514,697,0
img87,472,51,1
img87,524,699,0
img87,482,52,1
img88,70,311,0
img88,66,379,1
img88,82,309,0
img88,76,389,1
img88,92,306,0
img88,86,404,1
img88,102,298,0
img88,96,414,1
img88,111,291,0
img88,104,432,1
img88,121,288,0
img88,114,446,1
img88,132,282,0
img88,122,460,1
img88,142,282,0
img88,132,471,1
img88,152,276,0
img88,140,486,1
img88,161,268,0
img88,149,500,1
img88,172,262,0
img88,158,510,1
img88,182,253,0
img88,168,526,1
img88,191,250,0
img88,177,536,1
img88,202,240,0
img88,186,552,1
img88,212,236,0
img88,194,566,1
img88,220,235,0
img88,203,572,1
img88,232,227,0
img88,212,592,1
img88,242,227,0
img88,220,608,1
img88,251,216,0
img88,230,621,1
img88,261,208,0
img88,239,633,1
img88,272,200,0
img88,248,634,1
img88,281,198,0
img88,258,637,1
img88,291,192,0
img88,266,641,1
img88,301,184,0
img88,274,690,1
img88,310,182,0
img88,283,702,1
img88,320,174,0
img88,292,711,1
img88,330,165,0
img88,302,711,1
img88,340,164,0
img88,312,711,1
img88,351,155,0
img88,322,703,1
img88,360,153,0
img88,332,696,1
img88,370,144,0
img88,342,694,1
img88,380,141,0
img88,352,686,1
img88,390,135,0
img88,362,679,1
img88,400,129,0
img88,372,672,1
img88,410,121,0
img88,382,658,1
img88,420,119,0
img88,392,653,1
img88,430,112,0
img88,402,648,1
img88,440,104,0
img88,412,648,1
img88,450,96,0
img88,422,645,1
img88,460,91,0
img88,433,636,1
img88,470,85,0
img88,442,632,1
img88,480,81,0
img88,452,627,1
img88,490,84,0
img88,462,618,1
img88,500,94,0
img88,472,612,1
img88,508,102,0
img88,483,606,1
img88,518,114,0
img88,493,598,1
img88,526,126,0
img88,502,595,1
img88,534,142,0
img88,512,578,1
img88,544,158,0
img88,521,578,1
img88,553,169,0
img88,532,558,1
img88,562,182,0
img88,544,548,1
img88,572,194,0
img88,553,538,1
img88,581,207,0
img88,562,539,1
img88,590,223,0
img88,572,539,1
img88,598,237,0
img88,582,535,1
img88,608,247,0
img88,592,537,1
img88,616,266,0
img88,602,528,1
img88,626,276,0
img88,612,524,1
img88,634,293,0
img88,622,520,1
img88,643,309,0
img88,633,510,1
img88,652,318,0
img88,642,508,1
img88,660,330,0
img88,653,498,1
img88,670,345,0
img88,663,497,1
img88,680,358,0
img88,673,486,1
img88,687,376,0
img88,683,480,1
img88,697,388,0
img88,692,477,1
img88,706,403,0
img88,703,470,1
img88,716,414,0
img88,714,459,1
img89,64,406,0
img89,275,736,1
img89,73,399,0
img89,293,744,1
img89,84,394,0
img89,306,741,1
img89,94,389,0
img89,316,736,1
img89,103,384,0
img89,327,730,1
img89,112,376,0
img89,335,724,1
img89,122,370,0
img89,344,718,1
img89,131,364,0
img89,355,712,1
img89,140,360,0
img89,364,706,1
img89,150,354,0
img89,372,699,1
img89,158,346,0
img89,381,693,1
img89,167,338,0
img89,392,688,1
img89,176,333,0
img89,400,682,1
img89,186,328,0
img89,408,674,1
img89,194,321,0
img89,418,668,1
img89,202,312,0
img89,428,663,1
img89,209,304,0
img89,436,658,1
img89,216,294,0
img89,445,651,1
img89,222,282,0
img89,456,646,1
img89,231,276,0
img89,466,640,1
img89,237,265,0
img89,476,634,1
img89,245,257,0
img89,484,626,1
img89,251,246,0
img89,493,621,1
img89,259,239,0
img89,502,616,1
img89,264,226,0
img89,512,611,1
img89,272,218,0
img89,521,603,1
img89,280,210,0
img89,530,598,1
img89,292,208,0
img89,539,590,1
img89,308,211,0
img89,548,584,1
img89,320,209,0
img89,558,578,1
img89,331,208,0
img89,566,572,1
img89,340,202,0
img89,576,567,1
img89,346,189,0
img89,586,560,1
img89,354,182,0
img89,594,554,1
img89,359,170,0
img89,604,547,1
img89,362,154,0
img89,614,541,1
img89,372,148,0
img89,624,536,1
img89,382,142,0
img89,632,529,1
img89,391,136,0
img89,642,522,1
img89,400,130,0
img89,650,516,1
img89,410,124,0
img89,661,512,1
img89,419,119,0
img89,670,506,1
img89,428,114,0
img89,679,501,1
img89,438,108,0
img89,688,495,1
img89,446,100,0
img89,698,487,1
img89,456,94,0
img89,708,482,1
img89,465,86,0
img89,717,475,1
img89,476,82,0
img89,726,470,1
img90,84,329,0
img90,512,741,1
img90,86,316,0
img90,518,733,1
img90,95,312,0
img90,527,726,1
img90,101,304,0
img90,535,718,1
img90,107,294,0
img90,542,712,1
img90,118,290,0
img90,548,704,1
img90,124,281,0
img90,559,698,1
img90,129,272,0
img90,564,688,1
img90,138,267,0
img90,571,680,1
img90,144,258,0
img90,579,676,1
img90,151,251,0
img90,586,666,1
img90,158,242,0
img90,594,658,1
img90,165,236,0
img90,601,652,1
img90,173,228,0
img90,609,645,1
img90,184,222,0
img90,617,637,1
img90,191,214,0
img90,622,628,1
img90,196,205,0
img90,628,620,1
img90,202,198,0
img90,637,614,1
img90,212,190,0
img90,643,606,1
img90,218,182,0
img90,650,598,1
img90,225,174,0
img90,659,591,1
img90,232,166,0
img90,666,584,1
img90,238,158,0
img90,674,576,1
img90,248,152,0
img90,682,569,1
img90,254,144,0
img90,688,559,1
img90,259,135,0
img90,696,551,1
img90,270,130,0
img90,702,544,1
img90,276,122,0
img90,709,536,1
img90,283,114,0
img90,718,528,1
img90,290,107,0
img90,724,522,1
img90,300,102,0
img90,732,516,1
img90,306,94,0
img90,738,508,1
img90,312,84,0
img90,744,498,1
img90,318,75,0
img90,750,490,1
img90,330,71,0
img90,760,482,1
img91,142,144,0
img91,674,146,1
img91,134,158,0
img91,682,159,1
img91,134,171,0
img91,681,172,1
img91,134,184,0
img91,681,184,1
img91,133,196,0
img91,679,196,1
img91,133,208,0
img91,679,208,1
img91,136,221,0
img91,679,222,1
img91,136,234,0
img91,677,234,1
img91,136,246,0
img91,677,247,1
img91,135,259,0
img91,679,260,1
img91,135,272,0
img91,678,273,1
img91,135,286,0
img91,678,286,1
img91,136,298,0
img91,679,299,1
img91,136,310,0
img91,679,311,1
img91,135,322,0
img91,679,324,1
img91,135,335,0
img91,679,336,1
img91,133,348,0
img91,680,348,1
img91,131,360,0
img91,680,362,1
img91,133,374,0
img91,680,374,1
img91,133,386,0
img91,679,388,1
img91,132,398,0
img91,677,400,1
img91,134,411,0
img91,677,413,1
img91,134,424,0
img91,677,426,1
img91,132,436,0
img91,677,439,1
img91,132,449,0
img91,677,452,1
img91,132,462,0
img91,678,466,1
img91,131,474,0
img91,678,478,1
img91,132,487,0
img91,677,490,1
img91,132,500,0
img91,677,503,1
img91,132,512,0
img91,678,516,1
img91,131,525,0
img91,676,528,1
img91,132,538,0
img91,676,540,1
img91,132,550,0
img91,676,553,1
img91,132,564,0
img91,676,566,1
img91,130,576,0
img91,677,579,1
img91,131,588,0
